segment_id,event_id,event_start,region_id,highway,log_length_meters,oneway,sinuosity,bearing_sin,bearing_cos,vertex_count,prior_exposure_count,prior_exposure_frequency,prior_observed_events,years_since_prior_positive,target,split
osm-gaul2-18081-2473254076-2473254255-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,8.72204567645009,0.0,1.3284719923925326,0.8125938709584708,-0.5828303362735403,186.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2473254255-1631165097-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,secondary,6.912760730780547,0.0,1.003176696407478,0.30093873589425457,0.9536434749099729,22.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2473254255-1631167398-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,secondary,8.168194140858043,0.0,1.0395837600083628,-0.5625803240722498,-0.8267426316374173,74.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2473254255-2473254076-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,8.72204567645009,0.0,1.3284719923925323,-0.8125938709584708,0.5828303362735403,186.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2473288712-1631173796-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,secondary,7.894868993334722,0.0,1.0110721415243593,0.9391124089360701,0.3436100746228078,48.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2473288712-6055995307-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,secondary,8.692309015831837,0.0,1.1274069496768728,-0.5582542179494372,-0.8296699513310473,142.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2473288712-6064928907-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,9.260021948243578,0.0,1.2554062368037093,0.07898988289044014,0.9968754176931812,236.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2473296833-1583837328-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,secondary,8.610728524384049,0.0,1.0089302270490004,-0.9993942453684621,-0.03480147014713682,105.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2473296833-4466843787-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,secondary,5.6647540096887194,0.0,1.0001902052211582,0.9966763362008263,-0.08146337126155254,6.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2473296833-4523194141-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,8.26748798193366,0.0,1.005854203385138,-0.2666881789295597,-0.9637828672575764,91.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2473296991-2473297013-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,7.110382604449274,0.0,1.0232077706400329,-0.962032893610453,-0.2729335296578618,50.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2473296991-4523194141-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,8.224505813295636,0.0,1.0550814314282873,0.8177059782414213,0.5756361117478995,134.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2473296991-5348331397-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,secondary,7.592527991364836,0.0,1.0102101797978398,0.9876149482556356,-0.15689714459485307,55.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2473297013-1602083233-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,primary,6.282995453287617,0.0,1.0438546056225815,0.26267418378270774,-0.9648845905983203,19.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2473297013-2473296991-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,7.110382604449274,0.0,1.0232077706400333,0.962032893610453,0.2729335296578619,50.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2473297013-5348397196-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,7.013111194629383,0.0,1.0084045715079692,-0.9946637756274105,-0.103169634363142,29.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2473297013-6134272968-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,primary,7.073836505957301,0.0,1.0215798958194944,-0.03972220159073054,0.999210761902005,26.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518148510-1602123679-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,secondary,6.517006354709653,0.0,1.0001484862267496,-0.0679886508750298,-0.9976860945969896,10.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518148510-1602129612-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,6.000506049259844,0.0,1.0003843614847552,0.08556233795161171,0.996332819054082,10.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518148510-2616934178-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,secondary,6.343456794315784,0.0,1.0000000017374342,0.9875655223069565,-0.15720794875129032,10.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518158956-1583829799-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,4.46773403685778,0.0,1.0,0.9780101083662922,-0.20855749311245905,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518158956-2518158958-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,2.3675297816344276,0.0,1.0,-0.9846097270493271,0.17476751814868088,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518158958-2518158956-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,2.3675297816344276,0.0,1.0,0.9846097270493271,-0.17476751814868074,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518158958-2518158960-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,4.690531034938748,1.0,1.0000132994619158,0.18773028632709485,0.9822206165600206,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518158960-1602126648-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,secondary,5.312131510381407,0.0,1.0003460129857518,-0.99106175030551,0.13340392453514618,10.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518158960-7305452167-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,secondary,2.2145186141255953,0.0,1.0,0.9834259888963764,-0.18131002278744568,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518158990-2518158998-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,trunk,3.2526973733437115,1.0,1.2647247503121188,-0.9885274658664366,0.15104121698291872,7.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518158990-3341924350-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,primary,3.98538498511295,1.0,1.0095797437735095,-0.3041938738934668,-0.952610144332762,6.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518158998-3796564810-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,trunk,4.357388083122186,1.0,1.007511938617612,-0.9232179870368737,0.3842766560846272,7.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518158998-3796564811-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,trunk,3.088721580396819,1.0,1.1770355001875157,0.6466047758227831,0.7628251856639032,8.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518159012-2518159016-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,5.638746051808365,0.0,1.0009193440070534,0.9957311835339998,-0.09230065079933057,7.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518159012-3341924350-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,primary,6.469406893684258,0.0,1.0001555531842532,0.1191107366759302,0.9928809759525646,18.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518159012-6868744028-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,5.6057653009142765,0.0,1.0000407188737466,-0.9878648913758477,0.15531566690770332,7.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518159012-7451264703-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,primary,5.567867290676402,0.0,1.0000419070310511,-0.13602700827897302,-0.9907051291977206,6.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518159016-1602131255-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,5.613438277258214,0.0,1.0000024186273324,-0.1601622583127968,-0.9870907004992727,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518159016-1602131272-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,5.8713653938207235,0.0,1.0002120282162636,0.9959968916447833,-0.08938787296904296,4.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518159016-2518159012-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,5.638746051808365,0.0,1.0009193440070534,-0.9957311835339998,0.09230065079933047,7.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518159017-1602131255-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,5.3766432166493,0.0,1.0000152884526874,0.1392463105018645,0.9902577770518232,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518159017-2518159020-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,5.06310755989048,0.0,1.0000562082551914,-0.12777745078861785,-0.9918028650240744,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518159017-2518159022-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,5.959566160171264,0.0,1.0009403259988814,0.935269283010685,-0.3539369552006107,10.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518159017-3341924383-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,5.591356315283447,0.0,1.0005607316167564,-0.9303140334243529,0.36676395571772297,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518159019-1602131270-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,secondary,6.348486680769387,0.0,1.0000160614828897,-0.10901736303810947,-0.99403984555762,6.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518159019-2518159020-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,5.932600561960791,0.0,1.0002725326558686,-0.9839955587012751,0.17819298655156315,4.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518159019-2518159022-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,secondary,4.475756020226545,0.0,1.0,0.12829721303907443,0.991735763762912,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518159020-1583829851-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,5.9262911578176,0.0,1.0006354506916664,-0.9873795706787379,0.15837166225771318,5.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518159020-1602131284-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,6.277832631655647,0.0,1.0000750748126446,-0.15114320357882297,-0.9885118775269878,12.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518159020-2518159017-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,5.06310755989048,0.0,1.0000562082551914,0.127777450788618,0.9918028650240743,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518159020-2518159019-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,5.932600561960791,0.0,1.0002725326558686,0.983995558701275,-0.17819298655156326,4.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518159022-1602131273-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,secondary,5.732816867574549,0.0,1.000062441301366,0.11122626487947368,0.9937951086622238,6.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518159022-2518159017-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,5.959566160171264,0.0,1.0009403259988816,-0.935269283010685,0.3539369552006108,10.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2518159022-2518159019-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,secondary,4.475756020226545,0.0,1.0,-0.12829721303907454,-0.991735763762912,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-257690887-13203239335-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,trunk,5.224686972643359,0.0,1.0000652821567753,0.9763350698944413,-0.21626333784119886,3.0,0.0,0.0,0.0,99.0,1,train
osm-gaul2-18081-257690887-3591877675-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,trunk,6.883723822779705,1.0,1.0003040186423002,-0.979993269327107,0.19903063099324314,15.0,0.0,0.0,0.0,99.0,1,train
osm-gaul2-18081-2616934174-1602126644-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,secondary,6.117442798946933,0.0,1.000004105542178,0.9861763158592493,-0.16569934833389713,4.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2616934174-2616934177-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,2.2669579153508947,1.0,1.0,-0.6301643890711263,-0.7764617458359517,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2616934174-2616934178-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,secondary,2.213972434637442,0.0,1.0,-0.9799687943473077,0.1991511037013962,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2616934176-2616934174-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,5.488805486008385,1.0,1.0018235255666625,-0.1895949568572431,-0.9818623897137012,7.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2616934176-4571150621-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,3.610647605844363,0.0,1.0,0.23882836940612537,0.9710617951329418,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2616934177-2616934178-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,2.273876928857302,1.0,1.0,-0.29112489957101795,0.9566850541582452,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2616934177-4498128173-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,6.500209507795021,0.0,1.0002556812338406,-0.1619909136269804,-0.9867922496160456,15.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2616934178-2518148510-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,secondary,6.343456794315784,0.0,1.0000000017374344,-0.9875655223069564,0.15720794875129043,10.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2616934178-2616934174-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,secondary,2.213972434637442,0.0,1.0,0.9799687943473077,-0.19915110370139627,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2616934178-2616934176-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,5.492843312555874,1.0,1.0056467696107776,0.22275295504184484,0.974874925834143,6.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-265175333-2282219872-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,trunk,6.108727447517478,0.0,1.1962555650398592,0.18624487317643904,0.9825033573558373,22.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-265175333-2922957860-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,trunk,3.5964351637226564,1.0,1.004317141674806,-0.14153807214244601,-0.9899328129394438,4.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2702528847-4363043282-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,trunk,5.645906156125512,0.0,1.000580703959301,-0.7645085649164964,-0.6446135696441079,7.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2922957854-265175333-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,trunk,3.6175177076282394,1.0,1.002982521950763,0.5831960886348794,0.8123314115562551,4.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2922957854-2922957860-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,trunk,3.1430309605748707,1.0,1.3023877809729212,0.9442717430952486,-0.32916694121958967,9.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2922957855-2922957854-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,trunk,3.6002121613977702,1.0,1.0003686140853278,0.7192135597468333,0.6947890726517567,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2922957855-5348695624-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,trunk,7.324991501554696,0.0,1.0049273823529377,-0.781345550283798,-0.6240986549029799,30.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2922957860-2922957877-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,trunk,2.8445023242377103,1.0,1.1475726225549367,-0.7819654190751538,-0.6233218136489521,8.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2922957860-2922957881-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,primary,3.762664159736949,1.0,1.0116493655160048,-0.04750326185179057,-0.9988710828297315,6.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2922957864-2984712569-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,5.553567926975845,0.0,1.0003695073763639,-0.9882400721603011,-0.15291029977278472,6.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2922957864-2984712573-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,5.929538610198221,0.0,1.076621571701901,0.9227604353205631,0.3853740767189782,7.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2922957864-2984712600-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,4.343519666743867,0.0,1.0,-0.16773983734129014,0.9858312974179292,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2922957864-2984712621-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,7.1942281206089325,0.0,1.3230355366543085,-0.8144718462397594,-0.5802030779673593,44.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2922957877-2922957854-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,trunk,2.949740689702998,1.0,1.186418533829062,-0.330506390588671,0.9438037538493099,7.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2922957877-2922957855-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,trunk,3.510619637274653,1.0,1.0041189654622449,-0.9476005042126396,-0.3194577975507112,6.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2922957881-2922957877-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,primary,3.558343570469212,1.0,1.0040826113687,-0.26670661268878804,0.9637777662656847,7.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2922957881-2984712569-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,6.334736825237148,0.0,1.0113523307586587,0.9357043358411555,0.3527851979435389,18.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2922957881-2984712621-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,primary,5.863207790528741,0.0,1.000238649320444,-0.1267083802609873,-0.9919400114783339,13.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2984712569-2922957864-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,5.553567926975845,0.0,1.0003695073763639,0.9882400721603011,0.15291029977278484,6.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2984712569-2922957881-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,6.334736825237148,0.0,1.0113523307586587,-0.9357043358411555,-0.352785197943539,18.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2984712569-2984712571-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,4.291677876636493,0.0,1.000299908386227,-0.08451577331983995,0.9964221414943314,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2984712571-2984712569-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,4.291677876636493,0.0,1.000299908386227,0.08451577331983978,-0.9964221414943314,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2984712571-2984712579-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,6.420825202266681,0.0,1.4018907184044955,-0.9605313948503645,0.2781716008272828,24.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2984712571-2984712584-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,4.853318496291867,0.0,1.000016024402975,-0.05614136301754742,0.9984228299465773,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2984712571-2984712590-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,4.614100194509222,0.0,1.0,0.9843738581178813,0.17609119073399865,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2984712573-2281869409-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,4.740644689549203,0.0,1.0285645395573488,0.18077737945893754,0.9835240409242467,8.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2984712573-2922957864-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,5.929538610198221,0.0,1.076621571701901,-0.9227604353205632,-0.3853740767189781,7.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2984712573-7462144560-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,3.3252877875618054,0.0,1.0,-0.9907583140971389,-0.1356390911477773,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2984712579-2282219872-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,4.077435743819187,0.0,1.0018755615084247,-0.30118345204005753,0.9535662159584065,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2984712579-2984712571-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,6.420825202266681,0.0,1.401890718404496,0.9605313948503644,-0.27817160082728287,24.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2984712579-2984712584-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,6.028068859699248,0.0,1.001598962889656,0.9999200306210645,0.01264643676177194,12.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2984712584-2984712571-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,4.853318496291867,0.0,1.000016024402975,0.05614136301754743,-0.9984228299465773,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2984712584-2984712579-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,6.028068859699248,0.0,1.001598962889656,-0.9999200306210645,-0.01264643676177204,12.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2984712584-2984712589-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,4.69717490878369,0.0,1.0,0.9987312050725438,0.050358514814722095,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2984712584-3597540847-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,4.868941152893304,0.0,1.0,-0.04287848385955451,0.9990802948822011,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-18081-2984712587-2984712589-0,DFO_2158_From_20030216_to_20030217,2003-02-16,gaul2-18081,tertiary,6.096207372034161,0.0,1.0004477493986552,-0.9961794291447338,-0.08733009188631496,14.0,0.0,0.0,0.0,99.0,0,train
